2024/12/07 09:46:01 [error] 1680571#1680571: *415 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd", host: "auriopedro-lv.recruitment.alfasoft.pt"
2024/12/07 10:12:15 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcmSU&sid=G60JZlq6SVJ-3YQyAAAC HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcmSU&sid=G60JZlq6SVJ-3YQyAAAC", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/"
2024/12/07 10:12:50 [error] 1680570#1680570: *460 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcu_c&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcu_c&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/"
2024/12/07 10:13:06 [error] 1680571#1680571: *716 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcylP&sid=G60JZlq6SVJ-3YQyAAAC HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWcylP&sid=G60JZlq6SVJ-3YQyAAAC", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/"
2024/12/07 10:13:31 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWd2vO&sid=G60JZlq6SVJ-3YQyAAAC HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWd2vO&sid=G60JZlq6SVJ-3YQyAAAC", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/"
2024/12/07 10:14:06 [error] 1680570#1680570: *460 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWdBTZ&sid=OVjjf-7Uk_olL-DvAAAA HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWdBTZ&sid=OVjjf-7Uk_olL-DvAAAA", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/"
2024/12/07 10:14:21 [error] 1680571#1680571: *716 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWdFCJ&sid=G60JZlq6SVJ-3YQyAAAC HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWdFCJ&sid=G60JZlq6SVJ-3YQyAAAC", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/"
2024/12/07 10:14:42 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/fs/?sort=name&order=asc HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/api/v1/fs/?sort=name&order=asc", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/"
2024/12/07 10:15:19 [error] 1680570#1680570: *459 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/fs/html/?sort=name&order=asc HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/api/v1/fs/html/?sort=name&order=asc", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/"
2024/12/07 10:15:37 [error] 1680571#1680571: *716 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWdXf2&sid=G60JZlq6SVJ-3YQyAAAC HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWdXf2&sid=G60JZlq6SVJ-3YQyAAAC", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/07 10:16:02 [error] 1680570#1680570: *460 connect() failed (111: Connection refused) while connecting to upstream, client: 197.148.40.70, server: auriopedro-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWddot&sid=G60JZlq6SVJ-3YQyAAAC HTTP/1.1", upstream: "http://[::1]:45510/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEWddot&sid=G60JZlq6SVJ-3YQyAAAC", host: "auriopedro-lv.recruitment.alfasoft.pt", referrer: "https://auriopedro-lv.recruitment.alfasoft.pt/cloudcmd/"
